epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.289166659116745,3.6122331619262695,1e-04,0.23666666448116302,12.923135757446289
1,0.4183333218097687,1.6199065446853638,1e-04,0.09000000357627869,7.956398010253906
